WORD	EXPRESSED_MORAL	word_matches_potential_word_from data	adjusted_endorsement	most_similar_moral_word	word_matches_moral_word_from_original lexicon	similarity
spell	1.125		1.0384615384615385	incantation		0.9230769230769231
crack	8.5		8.0	split		0.9411764705882353
splurge	2.77777777778		2.5252525252545452	consume		0.9090909090909091
fracture	6.375		6.039473684210526	breakage		0.9473684210526315
seduce	1.33333333333		1.2222222222191665	lead_on		0.9166666666666666
concept	8.5		7.933333333333334	part		0.9333333333333333
pool	2.875		2.653846153846154	topographic_point		0.9230769230769231
flavor	1.33333333333		1.2698412698380952	charm		0.9523809523809523
spirit	7.1428571428600005		6.722689075632942	familiar		0.9411764705882353
feeling	4.28571428571		3.8961038961	soul		0.9090909090909091
market	8.0	Y	7.2727272727272725	class		0.9090909090909091
firm	6.0		5.647058823529411	corporation		0.9411764705882353
sign_of_the_zodiac	2.28571428571		2.109890109886154	Taurus		0.9230769230769231
dwelling	8.0		7.529411764705882	house		0.9411764705882353
home	8.0	Y	7.2727272727272725	house		0.9090909090909091
residence	5.2		4.894117647058824	home		0.9411764705882353
family	8.0		7.529411764705882	house		0.9411764705882353
change	5.6	Y	5.226666666666667	nationalization		0.9333333333333333
rise	2.28571428571		2.0779220779181817	bull		0.9090909090909091
period	8.5		8.0	part		0.9411764705882353
closure	7.1428571428600005		6.666666666669334	order		0.9333333333333333
point	2.875		2.6136363636363638	topographic_point		0.9090909090909091
hate	7.857142857142861		7.3333333333333375	hostility		0.9333333333333333
outside	8.5	Y	7.727272727272727	region		0.9090909090909091
swindle	1.33333333333		1.2753623188373913	bunco		0.9565217391304348
cheat	1.125		1.0657894736842104	deception		0.9473684210526315
victimize	1.33333333333		1.2444444444413332	short-change		0.9333333333333333
darnel	1.0		0.9166666666666666	grass		0.9166666666666666
chess	1.0		0.9166666666666666	grass		0.9166666666666666
cheat_on	2.375		2.216666666666667	two-time		0.9333333333333333
deceiver	1.8		1.7142857142857142	double-crosser		0.9523809523809523
high	2.875		2.653846153846154	topographic_point		0.9230769230769231
audience	8.0		7.384615384615385	house		0.9230769230769231
Farmer	2.28571428571		2.1768707482952383	cook		0.9523809523809523
beg	4.42857142857143		4.1680672268907575	crave		0.9411764705882353
garbage	2.77777777778		2.5925925925946665	waste		0.9333333333333333
contempt	3.5		3.1818181818181817	disrespect		0.9090909090909091
identity	8.6	Y	7.938461538461539	oneness		0.9230769230769231
Christian	8.0		7.578947368421052	Friend		0.9473684210526315
loyalty	7.555555555560001		6.974358974363078	allegiance		0.9230769230769231
planning	7.857142857142861	Y	7.394957983193281	agreement		0.9411764705882353
preparation	7.857142857142861		7.252747252747257	harmony		0.9230769230769231
tract	2.77777777778		2.5925925925946665	desert		0.9333333333333333
package	5.88888888889		5.542483660131765	pack		0.9411764705882353
bundle	5.88888888889		5.353535353536364	pack		0.9090909090909091
